"","Lineup","Offensive Poss","ORtg","TO%","OREB%","Defensive Poss","DRtg","Forced TO%","Allowed OREB%","Team"
"2137","Alford, Bryce || Bruinsma, Evan || Doreth, Bastian || Linhart, Nate || Raffington, Justin",3,1.67,0.33,NA,2,1,0,0,"medi bayreuth"
"2138","Alford, Bryce || Bruinsma, Evan || Meisner, Lukas || Robinson, James || Seiferth, Andreas",1,0,0,0,1,0,0,0,"medi bayreuth"
"2139","Feneberg, Christian || Linhart, Nate || Meisner, Lukas || Pryszcz, Lukas || Seiferth, Andreas",1,0,0,0,1.32,1.52,0,NA,"medi bayreuth"
"2140","Alford, Bryce || Linhart, Nate || Robinson, James || Seiferth, Andreas || Woodard, James",2,0,0,0,0.88,2.27,0,NA,"medi bayreuth"
"2141","Alford, Bryce || Linhart, Nate || Meisner, Lukas || Robinson, James || Woodard, James",2,0,0,0,0.88,2.27,0,NA,"medi bayreuth"
"2142","Alford, Bryce || Jones, Lucious || Linhart, Nate || Robinson, James || Woodard, James",1,0,0,0,2.88,2.08,0,NA,"medi bayreuth"
"2143","Alford, Bryce || Grüttner Bacoul, Joanic || Linhart, Nate || Robinson, James || Travis, Reid",3,1.67,0,0,2,2,0,NA,"medi bayreuth"
"2144","Alford, Bryce || Doreth, Bastian || Jones, Lucious || Meisner, Lukas || Woodard, James",1,0,0,0,0,NA,NA,NA,"medi bayreuth"
"2145","Alford, Bryce || Bruinsma, Evan || Doreth, Bastian || Meisner, Lukas || Travis, Reid",2,1,0,0,1,0,1,NA,"medi bayreuth"
"2146","Doreth, Bastian || Jones, Lucious || Meisner, Lukas || Travis, Reid || Woodard, James",1,2,0,1,1.88,0.53,0.53,NA,"medi bayreuth"
"2147","Doreth, Bastian || Jones, Lucious || Linhart, Nate || Travis, Reid || Woodard, James",1,0,0,0.5,1,0,1,NA,"medi bayreuth"
"2148","Bruinsma, Evan || Doreth, Bastian || Grüttner Bacoul, Joanic || Travis, Reid || Woodard, James",1,0,0,0,0.88,2.27,0,NA,"medi bayreuth"
"2149","Bruinsma, Evan || Doreth, Bastian || Meisner, Lukas || Robinson, James || Seiferth, Andreas",1,0,0,0,0,NA,Inf,NA,"medi bayreuth"
"2150","Alford, Bryce || Doreth, Bastian || Grüttner Bacoul, Joanic || Jones, Lucious || Raffington, Justin",1,3,0,NA,2,1,0,0,"medi bayreuth"
"2151","Doreth, Bastian || Grüttner Bacoul, Joanic || Meisner, Lukas || Seiferth, Andreas || Woodard, James",1.32,1.52,0,NA,1,0,0,0,"medi bayreuth"
"2152","Alford, Bryce || Doreth, Bastian || Linhart, Nate || Meisner, Lukas || Robinson, James",1,0,0,0,0,NA,NA,NA,"medi bayreuth"
"2153","Alford, Bryce || Grüttner Bacoul, Joanic || Raffington, Justin || Robinson, James || Woodard, James",1,0,0,0,0,NA,NA,NA,"medi bayreuth"
"2154","Barthel, Danilo || Djedovic, Nihad || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",62.16,1.21,0.23,0.27,58.2,0.77,0.24,0.26,"FC Bayern München"
"2155","Barthel, Danilo || Djedovic, Nihad || Lucic, Vladimir || Monroe, Greg || Nelson, DeMarcus",45.76,0.98,0.22,0.3,46.32,1.19,0.28,0.29,"FC Bayern München"
"2156","Flaccadori, Diego || King, Alex || Lessort, Mathias || Lo, Maodo || Zipser, Paul",36.36,1.24,0.19,0.27,41.32,1.04,0.15,0.35,"FC Bayern München"
"2157","Barthel, Danilo || Koponen, Petteri || Lo, Maodo || Monroe, Greg || Zipser, Paul",34.08,1.09,0.23,0.46,29.16,1.2,0.21,0.31,"FC Bayern München"
"2158","Barthel, Danilo || Djedovic, Nihad || Lo, Maodo || Monroe, Greg || Zipser, Paul",25.88,1.04,0.27,0.22,23.76,0.59,0.21,0.37,"FC Bayern München"
"2159","Barthel, Danilo || Djedovic, Nihad || Huestis, Josh || Lo, Maodo || Zipser, Paul",24.2,1.57,0.08,0.27,23,0.57,0.17,0.14,"FC Bayern München"
"2160","Barthel, Danilo || Koponen, Petteri || Lucic, Vladimir || Monroe, Greg || Nelson, DeMarcus",25.88,1.55,0.08,0.25,30.32,1.09,0.26,0.12,"FC Bayern München"
"2161","Flaccadori, Diego || King, Alex || Lessort, Mathias || Nelson, DeMarcus || Zipser, Paul",21.08,0.62,0.28,0.2,23.64,0.89,0.13,0.29,"FC Bayern München"
"2162","Barthel, Danilo || Djedovic, Nihad || Koponen, Petteri || Nelson, DeMarcus || Radosevic, Leon",13.64,0.95,0.29,0.2,17.52,0.97,0.17,0.56,"FC Bayern München"
"2163","Djedovic, Nihad || Huestis, Josh || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",19.64,1.02,0.25,0.14,24.2,0.66,0.33,0.36,"FC Bayern München"
"2164","King, Alex || Koponen, Petteri || Lo, Maodo || Monroe, Greg || Zipser, Paul",19.08,1.62,0.05,0.57,19.88,1.11,0.1,0.27,"FC Bayern München"
"2165","King, Alex || Koponen, Petteri || Nelson, DeMarcus || Radosevic, Leon || Zipser, Paul",13.84,1.37,0.07,0.57,14.88,1.75,0,0.43,"FC Bayern München"
"2166","King, Alex || Koponen, Petteri || Lessort, Mathias || Nelson, DeMarcus || Zipser, Paul",13.52,1.11,0.22,0.4,17.4,0.69,0.23,0.3,"FC Bayern München"
"2167","Barthel, Danilo || Flaccadori, Diego || Koponen, Petteri || Lessort, Mathias || Lucic, Vladimir",13,1,0.23,0.5,10.76,0.84,0.28,0.33,"FC Bayern München"
"2168","Barthel, Danilo || King, Alex || Koponen, Petteri || Lo, Maodo || Zipser, Paul",14.76,1.08,0.14,0.17,17.2,0.99,0.23,0.14,"FC Bayern München"
"2169","Barthel, Danilo || Djedovic, Nihad || Koponen, Petteri || Lessort, Mathias || Lo, Maodo",15.32,1.17,0.2,0.43,14,0.57,0.21,0.11,"FC Bayern München"
"2170","Barthel, Danilo || King, Alex || Koponen, Petteri || Lo, Maodo || Lucic, Vladimir",17.32,1.5,0.17,0.2,13.76,1.31,0.22,0.4,"FC Bayern München"
"2171","Djedovic, Nihad || King, Alex || Lo, Maodo || Lucic, Vladimir || Radosevic, Leon",17.76,1.18,0.23,0,16,0.94,0.19,0.3,"FC Bayern München"
"2172","Djedovic, Nihad || Lo, Maodo || Lucic, Vladimir || Monroe, Greg || Zipser, Paul",12.4,1.21,0.16,0.4,11,0.55,0.27,0,"FC Bayern München"
"2173","Djedovic, Nihad || King, Alex || Lo, Maodo || Monroe, Greg || Zipser, Paul",13.76,1.31,0.22,0.25,17.64,1.19,0.11,0.17,"FC Bayern München"
"2174","Flaccadori, Diego || King, Alex || Koponen, Petteri || Lucic, Vladimir || Radosevic, Leon",13.88,1.37,0.07,0.33,16.32,1.23,0.18,0.43,"FC Bayern München"
"2175","Barthel, Danilo || Djedovic, Nihad || Lo, Maodo || Lucic, Vladimir || Radosevic, Leon",9.76,1.43,0.1,0,11.16,1.52,0.09,1,"FC Bayern München"
"2176","Barthel, Danilo || Lucic, Vladimir || Monroe, Greg || Nelson, DeMarcus || Zipser, Paul",12.88,0.47,0.39,0.2,13.88,1.01,0.14,0.14,"FC Bayern München"
"2177","Barthel, Danilo || Bray, Thomas Joseph || Djedovic, Nihad || Huestis, Josh || Zipser, Paul",15.08,1.53,0.07,0,13.76,1.09,0,0.3,"FC Bayern München"
"2178","Barthel, Danilo || Koponen, Petteri || Lessort, Mathias || Lucic, Vladimir || Nelson, DeMarcus",10.88,1.38,0.18,0.5,14.32,1.33,0.07,0.43,"FC Bayern München"
"2179","Barthel, Danilo || Koponen, Petteri || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",11.44,0.87,0.09,0.4,11.88,1.09,0.08,0.5,"FC Bayern München"
"2180","Barthel, Danilo || Flaccadori, Diego || Monroe, Greg || Nelson, DeMarcus || Zipser, Paul",15,1.2,0.13,0.33,13.64,1.03,0.15,0,"FC Bayern München"
"2181","King, Alex || Koponen, Petteri || Lo, Maodo || Radosevic, Leon || Zipser, Paul",11.76,1.45,0.09,0.25,12,0.17,0.08,0.09,"FC Bayern München"
"2182","Flaccadori, Diego || King, Alex || Lucic, Vladimir || Monroe, Greg || Nelson, DeMarcus",13.2,1.21,0.15,0.25,11.88,0.42,0.25,0,"FC Bayern München"
"2183","King, Alex || Koponen, Petteri || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",9,1.11,0.11,0.2,10.76,1.02,0.28,0,"FC Bayern München"
"2184","Barthel, Danilo || Koponen, Petteri || Monroe, Greg || Nelson, DeMarcus || Zipser, Paul",11.52,1.22,0.09,0,9.76,0.92,0.31,0,"FC Bayern München"
"2185","Barthel, Danilo || Djedovic, Nihad || Nelson, DeMarcus || Radosevic, Leon || Zipser, Paul",11.76,1.36,0.26,1,12.88,0.7,0.16,0.25,"FC Bayern München"
"2186","Djedovic, Nihad || Koponen, Petteri || Monroe, Greg || Nelson, DeMarcus || Zipser, Paul",9.64,1.14,0.21,0.5,11.76,1.53,0.17,0.8,"FC Bayern München"
"2187","Flaccadori, Diego || King, Alex || Koponen, Petteri || Lucic, Vladimir || Monroe, Greg",11.76,1.11,0.34,0.33,11.2,0.71,0.18,0.33,"FC Bayern München"
"2188","Flaccadori, Diego || King, Alex || Nelson, DeMarcus || Radosevic, Leon || Zipser, Paul",10.76,1.39,0.19,0.75,9.2,0.98,0.33,0.8,"FC Bayern München"
"2189","Barthel, Danilo || Djedovic, Nihad || Lo, Maodo || Radosevic, Leon || Zipser, Paul",11.88,1.01,0.17,0,10.88,0.46,0.37,0,"FC Bayern München"
"2190","Barthel, Danilo || Flaccadori, Diego || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",10.76,1.58,0,0.5,10.88,0.37,0.46,0,"FC Bayern München"
"2191","Barthel, Danilo || Djedovic, Nihad || Koponen, Petteri || Lessort, Mathias || Nelson, DeMarcus",11.32,1.59,0.09,0.67,8.88,1.35,0.34,0.67,"FC Bayern München"
"2192","Barthel, Danilo || Koponen, Petteri || Lessort, Mathias || Lo, Maodo || Zipser, Paul",9.88,1.42,0.1,0,8,1,0,0.64,"FC Bayern München"
"2193","Barthel, Danilo || Bray, Thomas Joseph || Djedovic, Nihad || Monroe, Greg || Zipser, Paul",9.2,2.07,0.11,1,9.88,0.81,0.1,0.29,"FC Bayern München"
"2194","King, Alex || Koponen, Petteri || Monroe, Greg || Nelson, DeMarcus || Zipser, Paul",10.2,1.76,0,0.5,8.88,1.35,0.11,0.25,"FC Bayern München"
"2195","Flaccadori, Diego || King, Alex || Koponen, Petteri || Radosevic, Leon || Zipser, Paul",7.44,0.94,0.27,0,8.2,0.49,0.37,0.25,"FC Bayern München"
"2196","Barthel, Danilo || Bray, Thomas Joseph || Djedovic, Nihad || Flaccadori, Diego || Monroe, Greg",8.64,1.97,0,1,8,1.5,0,0.4,"FC Bayern München"
"2197","Huestis, Josh || Koponen, Petteri || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",8.76,0.91,0.23,0.33,8,0.38,0.25,0,"FC Bayern München"
"2198","Barthel, Danilo || Lo, Maodo || Lucic, Vladimir || Monroe, Greg || Zipser, Paul",9.76,1.23,0.2,0,8.88,1.46,0.11,0,"FC Bayern München"
"2199","Bray, Thomas Joseph || Huestis, Josh || Koponen, Petteri || Lessort, Mathias || Zipser, Paul",10.88,0.64,0.46,0.2,10,0.6,0.2,0.17,"FC Bayern München"
"2200","Koponen, Petteri || Lessort, Mathias || Lo, Maodo || Lucic, Vladimir || Zipser, Paul",11,1.55,0.27,0.5,8.88,1.8,0,0,"FC Bayern München"
"2201","Flaccadori, Diego || King, Alex || Lo, Maodo || Monroe, Greg || Zipser, Paul",5.64,1.42,0.18,1,5.52,1.27,0.36,NA,"FC Bayern München"
"2202","Djedovic, Nihad || King, Alex || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",10,0.6,0.2,0,8.88,1.35,0.23,0.5,"FC Bayern München"
"2203","Barthel, Danilo || Koponen, Petteri || Lucic, Vladimir || Nelson, DeMarcus || Radosevic, Leon",7,1.43,0.29,0,7,1.29,0,0.4,"FC Bayern München"
"2204","Huestis, Josh || Koponen, Petteri || Lucic, Vladimir || Monroe, Greg || Nelson, DeMarcus",8.88,0.9,0.23,0.25,5.76,1.56,0,0.75,"FC Bayern München"
"2205","Huestis, Josh || Koponen, Petteri || Lo, Maodo || Monroe, Greg || Zipser, Paul",7.2,0.97,0.14,0,7.32,1.5,0,0.5,"FC Bayern München"
"2206","Flaccadori, Diego || King, Alex || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",8,1.12,0.38,0,11,1,0.09,0.29,"FC Bayern München"
"2207","Flaccadori, Diego || Koponen, Petteri || Lessort, Mathias || Radosevic, Leon || Zipser, Paul",8.2,1.95,0,0,7.76,0.64,0.13,0.5,"FC Bayern München"
"2208","Bray, Thomas Joseph || King, Alex || Lucic, Vladimir || Monroe, Greg || Sisko, Zan Mark",9.88,1.42,0.1,0.25,9.88,0.81,0.3,0,"FC Bayern München"
"2209","Barthel, Danilo || Djedovic, Nihad || Flaccadori, Diego || Monroe, Greg || Zipser, Paul",10.88,1.38,0.09,0.5,8.88,1.46,0.23,0,"FC Bayern München"
"2210","Djedovic, Nihad || Koponen, Petteri || Lessort, Mathias || Nelson, DeMarcus || Zipser, Paul",7.76,1.42,0.13,0.33,9,0.89,0.33,0.5,"FC Bayern München"
"2211","Bray, Thomas Joseph || Djedovic, Nihad || Lucic, Vladimir || Monroe, Greg || Zipser, Paul",8.64,1.5,0.12,0,7.76,0.77,0.39,0,"FC Bayern München"
"2212","Barthel, Danilo || Bray, Thomas Joseph || Koponen, Petteri || Lo, Maodo || Monroe, Greg",8.52,1.53,0,0.5,8,1.5,0,0,"FC Bayern München"
"2213","Flaccadori, Diego || King, Alex || Koponen, Petteri || Lessort, Mathias || Lucic, Vladimir",5.76,0.87,0.17,0,6.76,0.15,0.15,0.2,"FC Bayern München"
"2214","Barthel, Danilo || Bray, Thomas Joseph || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",10,0.4,0.4,0.2,10.88,1.84,0,0.33,"FC Bayern München"
"2215","King, Alex || Koponen, Petteri || Lucic, Vladimir || Nelson, DeMarcus || Radosevic, Leon",8,1.12,0.12,0.33,10,1.3,0.1,0,"FC Bayern München"
"2216","Flaccadori, Diego || Lessort, Mathias || Lucic, Vladimir || Nelson, DeMarcus || Zipser, Paul",6.32,1.27,0.32,2,7,1.14,0.14,0.25,"FC Bayern München"
"2217","Flaccadori, Diego || George, Jason || King, Alex || Monroe, Greg || Sisko, Zan Mark",6.64,1.05,0.3,0.5,8.32,1.08,0.24,0.5,"FC Bayern München"
"2218","Barthel, Danilo || Flaccadori, Diego || Koponen, Petteri || Radosevic, Leon || Zipser, Paul",7,1,0.14,0,9,0,0.11,0.27,"FC Bayern München"
"2219","Koponen, Petteri || Lucic, Vladimir || Monroe, Greg || Nelson, DeMarcus || Zipser, Paul",5.88,2.04,0,1,5.64,0.53,0,0,"FC Bayern München"
"2220","Flaccadori, Diego || King, Alex || Lo, Maodo || Radosevic, Leon || Zipser, Paul",8,0.88,0.25,0.2,9.88,1.11,0,0.33,"FC Bayern München"
"2221","Bray, Thomas Joseph || King, Alex || Lo, Maodo || Lucic, Vladimir || Monroe, Greg",8,1.38,0.12,0,9.2,0.98,0.11,0.25,"FC Bayern München"
"2222","King, Alex || Koponen, Petteri || Lucic, Vladimir || Monroe, Greg || Nelson, DeMarcus",9.88,1.52,0.1,0,9.44,1.48,0.11,0.33,"FC Bayern München"
"2223","King, Alex || Koponen, Petteri || Lessort, Mathias || Lo, Maodo || Lucic, Vladimir",5.64,0.89,0.35,0,6,1.83,0,0,"FC Bayern München"
"2224","King, Alex || Koponen, Petteri || Lessort, Mathias || Lo, Maodo || Zipser, Paul",6.44,1.55,0.31,NA,5.88,0.17,0.34,0.25,"FC Bayern München"
"2225","Flaccadori, Diego || King, Alex || Monroe, Greg || Nelson, DeMarcus || Zipser, Paul",6.64,1.51,0.15,0,5,1.8,0.4,1,"FC Bayern München"
"2226","King, Alex || Lo, Maodo || Lucic, Vladimir || Monroe, Greg || Nelson, DeMarcus",4.76,0.63,0.42,1,7.2,1.39,0.14,0.5,"FC Bayern München"
"2227","Barthel, Danilo || Djedovic, Nihad || Koponen, Petteri || Lo, Maodo || Radosevic, Leon",7.2,1.11,0.42,1,7.88,1.4,0,0,"FC Bayern München"
"2228","Flaccadori, Diego || Koponen, Petteri || Lucic, Vladimir || Radosevic, Leon || Zipser, Paul",7.88,1.27,0.25,0.33,6,1,0,0.4,"FC Bayern München"
"2229","Flaccadori, Diego || King, Alex || Lucic, Vladimir || Nelson, DeMarcus || Radosevic, Leon",5.88,1.53,0,0,5.88,0.85,0.34,0.5,"FC Bayern München"
"2230","Flaccadori, Diego || Huestis, Josh || Koponen, Petteri || Monroe, Greg || Zipser, Paul",5.88,1.53,0,0.5,8.44,0.83,0.24,0.33,"FC Bayern München"
"2231","Djedovic, Nihad || Flaccadori, Diego || Lessort, Mathias || Lo, Maodo || Zipser, Paul",6,1.17,0.17,0,6.76,1.18,0,0.25,"FC Bayern München"
"2232","Barthel, Danilo || Djedovic, Nihad || Koponen, Petteri || Lo, Maodo || Monroe, Greg",5.2,1.35,0.19,1,4.88,1.64,0,0.5,"FC Bayern München"
"2233","Flaccadori, Diego || King, Alex || Koponen, Petteri || Monroe, Greg || Zipser, Paul",8.2,1.95,0.12,NA,5,1.4,0,0.33,"FC Bayern München"
"2234","Flaccadori, Diego || Huestis, Josh || Lo, Maodo || Monroe, Greg || Zipser, Paul",7,1,0.29,0,7.88,0.89,0.25,0.25,"FC Bayern München"
"2235","Djedovic, Nihad || King, Alex || Lucic, Vladimir || Monroe, Greg || Nelson, DeMarcus",8,1.25,0.25,0,7,1,0.14,0.25,"FC Bayern München"
"2236","Bray, Thomas Joseph || Djedovic, Nihad || Koponen, Petteri || Lucic, Vladimir || Monroe, Greg",5.88,1.19,0.17,0.33,4.64,2.16,0,NA,"FC Bayern München"
"2237","Djedovic, Nihad || King, Alex || Monroe, Greg || Nelson, DeMarcus || Zipser, Paul",7.64,1.57,0.13,NA,7,0.57,0.14,0.2,"FC Bayern München"
"2238","Barthel, Danilo || Djedovic, Nihad || Lessort, Mathias || Lo, Maodo || Lucic, Vladimir",5.32,1.69,0.19,NA,5.88,0.34,0.51,0,"FC Bayern München"
"2239","Flaccadori, Diego || Huestis, Josh || Radosevic, Leon || Sisko, Zan Mark || Zipser, Paul",6.88,0.44,0.29,0,6,0.67,0.17,0,"FC Bayern München"
"2240","Flaccadori, Diego || King, Alex || Lucic, Vladimir || Monroe, Greg || Sisko, Zan Mark",3.88,0.77,0,0,5,1.2,0,0,"FC Bayern München"
"2241","Barthel, Danilo || Djedovic, Nihad || Monroe, Greg || Nelson, DeMarcus || Zipser, Paul",6,2,0.33,NA,7,1.29,0.14,0.33,"FC Bayern München"
"2242","Barthel, Danilo || Djedovic, Nihad || Flaccadori, Diego || Lessort, Mathias || Lo, Maodo",3.88,1.29,0.26,NA,5,0.4,0,0.43,"FC Bayern München"
"2243","Barthel, Danilo || King, Alex || Lucic, Vladimir || Nelson, DeMarcus || Zipser, Paul",4.88,1.84,0,0.5,4.32,1.39,0.46,1,"FC Bayern München"
"2244","Flaccadori, Diego || King, Alex || Koponen, Petteri || Lessort, Mathias || Zipser, Paul",5,1.8,0,0.5,6,1.17,0,0.5,"FC Bayern München"
"2245","Bray, Thomas Joseph || King, Alex || Lucic, Vladimir || Monroe, Greg || Zipser, Paul",5,2,0,0,3.88,0.26,0.26,0.33,"FC Bayern München"
"2246","Barthel, Danilo || Djedovic, Nihad || King, Alex || Lo, Maodo || Zipser, Paul",5,1.8,0,0.5,6,0.33,0.33,0.33,"FC Bayern München"
"2247","Barthel, Danilo || Lessort, Mathias || Lucic, Vladimir || Nelson, DeMarcus || Zipser, Paul",7,1.57,0.14,0.5,6.2,1.45,0,0,"FC Bayern München"
"2248","Barthel, Danilo || Huestis, Josh || Lo, Maodo || Sisko, Zan Mark || Zipser, Paul",5,1.4,0,0.33,4.88,1.43,0,0.5,"FC Bayern München"
"2249","Barthel, Danilo || Bray, Thomas Joseph || Koponen, Petteri || Lucic, Vladimir || Zipser, Paul",5.2,1.35,0.19,0,4,0.75,0.5,0,"FC Bayern München"
"2250","Bray, Thomas Joseph || Huestis, Josh || Lo, Maodo || Sisko, Zan Mark || Zipser, Paul",5.44,1.1,0.18,0.33,3.76,1.06,0,0,"FC Bayern München"
"2251","Barthel, Danilo || Flaccadori, Diego || Lessort, Mathias || Lucic, Vladimir || Zipser, Paul",2.76,1.45,0,NA,4,0.5,0,0.25,"FC Bayern München"
"2252","Barthel, Danilo || Djedovic, Nihad || Koponen, Petteri || Lo, Maodo || Zipser, Paul",6,1.17,0.33,0,6,0.83,0.67,0.5,"FC Bayern München"
"2253","Barthel, Danilo || Bray, Thomas Joseph || Lo, Maodo || Monroe, Greg || Zipser, Paul",4,1.75,0,0.5,5,1,0.2,0,"FC Bayern München"
"2254","Koponen, Petteri || Lo, Maodo || Lucic, Vladimir || Monroe, Greg || Radosevic, Leon",5.88,1.87,0,0,8,1,0.12,0.25,"FC Bayern München"
"2255","Barthel, Danilo || Flaccadori, Diego || Koponen, Petteri || Lucic, Vladimir || Monroe, Greg",4.64,1.51,0.22,NA,3,1.33,0,0.5,"FC Bayern München"
"2256","Barthel, Danilo || Djedovic, Nihad || Flaccadori, Diego || King, Alex || Koponen, Petteri",4,0.5,0,0.4,2.88,0.69,0.35,0,"FC Bayern München"
"2257","Barthel, Danilo || Bray, Thomas Joseph || Huestis, Josh || Sisko, Zan Mark || Zipser, Paul",5,1.2,0.2,0,4.88,1.23,0.2,0,"FC Bayern München"
"2258","Koponen, Petteri || Lo, Maodo || Lucic, Vladimir || Radosevic, Leon || Zipser, Paul",3,2,0,0,4.76,1.05,0,0.33,"FC Bayern München"
"2259","Flaccadori, Diego || Huestis, Josh || Koponen, Petteri || Lucic, Vladimir || Monroe, Greg",6,1.33,0.33,0.5,5.44,1.84,0,0,"FC Bayern München"
"2260","Barthel, Danilo || Flaccadori, Diego || Lo, Maodo || Lucic, Vladimir || Radosevic, Leon",3.88,0.52,0.52,0,3.88,1.55,0,1,"FC Bayern München"
"2261","Koponen, Petteri || Lo, Maodo || Lucic, Vladimir || Monroe, Greg || Zipser, Paul",4.32,0.46,0.23,0,4,1.25,0.25,0,"FC Bayern München"
"2262","Flaccadori, Diego || Huestis, Josh || Lo, Maodo || Monroe, Greg || Sisko, Zan Mark",3,1.67,0,0,3,0.67,0,0.5,"FC Bayern München"
"2263","Barthel, Danilo || Flaccadori, Diego || Koponen, Petteri || Lucic, Vladimir || Radosevic, Leon",5,0.6,0,0,5.76,0.52,0.17,0,"FC Bayern München"
"2264","Barthel, Danilo || Bray, Thomas Joseph || Djedovic, Nihad || Flaccadori, Diego || Zipser, Paul",3.88,1.8,0.26,1,2.44,0.41,0,0,"FC Bayern München"
"2265","Djedovic, Nihad || Huestis, Josh || Koponen, Petteri || Lo, Maodo || Monroe, Greg",3.88,1.03,0,0,3,0.67,0,0.33,"FC Bayern München"
"2266","Bray, Thomas Joseph || King, Alex || Koponen, Petteri || Lessort, Mathias || Zipser, Paul",3.88,1.03,0,0.5,4,0.5,0.5,0,"FC Bayern München"
"2267","Bray, Thomas Joseph || Huestis, Josh || Koponen, Petteri || Lucic, Vladimir || Monroe, Greg",4,1.25,0.25,0.5,3.76,1.6,0,0,"FC Bayern München"
"2268","Barthel, Danilo || Bray, Thomas Joseph || King, Alex || Sisko, Zan Mark || Zipser, Paul",3,0.67,0.33,0.5,4.88,1.64,0.2,0.5,"FC Bayern München"
"2269","Barthel, Danilo || Bray, Thomas Joseph || Djedovic, Nihad || Koponen, Petteri || Lessort, Mathias",3,2,0.33,0.75,3.44,1.74,0,0,"FC Bayern München"
"2270","King, Alex || Koponen, Petteri || Lessort, Mathias || Lucic, Vladimir || Nelson, DeMarcus",5,0.4,0.6,0,4.44,0.68,0.45,0,"FC Bayern München"
"2271","Huestis, Josh || Koponen, Petteri || Monroe, Greg || Sisko, Zan Mark || Zipser, Paul",5,0.8,0.2,0,4.88,1.43,0.41,1,"FC Bayern München"
"2272","Flaccadori, Diego || Lessort, Mathias || Lo, Maodo || Lucic, Vladimir || Zipser, Paul",5,0.8,0.2,0.33,5.44,1.29,0.18,0,"FC Bayern München"
"2273","Flaccadori, Diego || Grant, Sasha || Koponen, Petteri || Radosevic, Leon || Zipser, Paul",4.88,1.02,0.2,0,5,2.4,0,1,"FC Bayern München"
"2274","Bray, Thomas Joseph || Djedovic, Nihad || King, Alex || Monroe, Greg || Zipser, Paul",2.88,0.35,0,0,3.32,2.41,0,1,"FC Bayern München"
"2275","Barthel, Danilo || Koponen, Petteri || Lo, Maodo || Radosevic, Leon || Zipser, Paul",3,1.67,0,0,2.88,1.74,0,0,"FC Bayern München"
"2276","Barthel, Danilo || King, Alex || Lo, Maodo || Lucic, Vladimir || Nelson, DeMarcus",2.88,1.74,0.35,0,3,1.67,0,0.5,"FC Bayern München"
"2277","Barthel, Danilo || Djedovic, Nihad || Huestis, Josh || Lo, Maodo || Lucic, Vladimir",2,0,0.5,0,3,0,0.33,0.33,"FC Bayern München"
"2278","Barthel, Danilo || Bray, Thomas Joseph || Radosevic, Leon || Sisko, Zan Mark || Zipser, Paul",4.76,1.47,0,0,4,0,0.5,0,"FC Bayern München"
"2279","Djedovic, Nihad || Flaccadori, Diego || Lucic, Vladimir || Monroe, Greg || Zipser, Paul",6,1.33,0.33,NA,5,0.4,0.8,NA,"FC Bayern München"
"2280","Barthel, Danilo || Flaccadori, Diego || King, Alex || Radosevic, Leon || Zipser, Paul",5,1.2,0,0,4.88,1.02,0.2,0,"FC Bayern München"
"2281","Koponen, Petteri || Lessort, Mathias || Lo, Maodo || Lucic, Vladimir || Radosevic, Leon",2.76,1.09,0.36,1,2.44,1.23,0.41,NA,"FC Bayern München"
"2282","Bray, Thomas Joseph || King, Alex || Koponen, Petteri || Lessort, Mathias || Sisko, Zan Mark",3,0,0.33,0,4,0,0.25,0.75,"FC Bayern München"
"2283","Barthel, Danilo || Djedovic, Nihad || Lessort, Mathias || Lo, Maodo || Zipser, Paul",2.76,1.81,0,NA,2,0,0.5,0,"FC Bayern München"
"2284","King, Alex || Koponen, Petteri || Lo, Maodo || Lucic, Vladimir || Radosevic, Leon",4,0.5,0.25,0,3.32,2.11,0,1,"FC Bayern München"
"2285","Flaccadori, Diego || Huestis, Josh || Koponen, Petteri || Lessort, Mathias || Lo, Maodo",1.88,0,0,0,2.88,0.35,0.35,0,"FC Bayern München"
